0.0889228098530424,0.00017352073572791948,0.05032101336109665,0.06472323442651397,0.04476834981780323,0.0019087280930071143,0.0026028110359187923,0.02724275550928336,0.00017352073572791948,0.02030192608016658,0.0024292903001908728,0.00034704147145583897,0.148707270518827,0.028630921395106715,0.13569321533923304,0.0006940829429116779,0.024639944473364567,0.0029498525073746312,0.09734513274336283,0.038695124067326045,0.26861009890681936,0.015616866215512754,0.017699115044247787,0.00034704147145583897,0.00329689397883047,0.0019087280930071143,0.00017352073572791948
0.014920235850468408,0.037525354969574036,0.0030425963488843813,0.009127789046653144,0.009127789046653144,0.11156186612576065,0.002028397565922921,0.0,0.0010141987829614604,0.2332657200811359,0.02129817444219067,0.0,0.2535496957403651,0.013184584178498986,0.009127789046653144,0.059837728194726165,0.008113590263691683,0.0010141987829614604,0.07099391480730223,0.06288032454361055,0.02434077079107505,0.06490872210953347,0.0030425963488843813,0.0,0.0,0.0010141987829614604,0.0
0.05161473766124929,0.12603305785123967,0.0,0.02243211334120425,0.0,0.15318772136953956,0.0,0.0,0.02804014167650531,0.13695395513577333,0.0,0.0005903187721369539,0.023612750885478158,0.0,0.0005903187721369539,0.22077922077922077,0.0,0.005312868949232586,0.03541912632821724,0.00029515938606847696,0.12632821723730814,0.1000590318772137,0.0,0.0,0.0,0.02036599763872491,0.0
0.028164377001586305,0.10284718187100524,0.0,0.0,0.002324230098779779,0.3933759442184776,0.0005810575246949448,0.004067402672864613,0.005229517722254503,0.24520627542126672,0.012783265543288786,0.0,0.002324230098779779,0.02149912841371296,0.002905287623474724,0.07205113306217316,0.0,0.0,0.02905287623474724,0.002324230098779779,0.0,0.09006391632771645,0.011621150493898896,0.0,0.0,0.0017431725740848344,0.0
0.11267247313758942,0.03017832647462277,0.004899078973153047,0.08367626886145405,0.028610621203213796,0.014109347442680775,0.01744072114442485,0.027238879090730944,0.003919263178522437,0.006662747403488144,0.004899078973153047,0.0,0.05565353713501862,0.06114050558495003,0.23202038016852833,0.011953752694493435,0.024103468547912992,0.008622378992749364,0.19439545365471292,0.07407407407407407,0.038996668626298255,0.005291005291005291,0.02606310013717421,0.0025475210660395845,0.04154418969233784,0.0011757789535567313,0.0007838526357044876
0.01108916225195295,0.1418732782369146,0.0,0.0,0.0,0.1928374655647383,0.08402203856749312,0.0,0.0,0.21349862258953167,0.0,0.0,0.0743801652892562,0.0,0.0,0.13911845730027547,0.0,0.0,0.06198347107438017,0.0,0.0013774104683195593,0.05371900826446281,0.0,0.0,0.0,0.0371900826446281,0.0
0.014082188500793152,0.1276824034334764,0.0,0.0,0.0,0.259656652360515,0.0,0.02682403433476395,0.003218884120171674,0.09978540772532189,0.0,0.0,0.06223175965665236,0.012875536480686695,0.08690987124463519,0.018240343347639486,0.0,0.0,0.2145922746781116,0.0,0.0,0.08261802575107297,0.0,0.0,0.0,0.00536480686695279,0.0
0.004968423573074736,0.34,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.12666666666666668,0.0,0.0,0.013333333333333334,0.0033333333333333335,0.006666666666666667,0.09333333333333334,0.0,0.0,0.0,0.0033333333333333335,0.0
0.10141869444195026,0.049689440993788817,0.023513753327417924,0.069949719018042,0.03194321206743567,0.025288376220053237,0.033865720201123925,0.026027802425317954,0.0005915409642117716,0.0,0.0002957704821058858,0.0,0.05664004732327714,0.044513457556935816,0.17125110913930788,0.16311742088139602,0.010499852114758948,0.003253475303164744,0.026471458148476783,0.07778763679384798,0.12067435669920142,0.007246376811594203,0.05013309671694765,0.0,0.005323868677905945,0.0,0.001922508133688258
0.0028134446739097904,0.11170212765957446,0.0,0.0,0.0,0.32978723404255317,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.18617021276595744,0.0,0.0,0.0,0.0,0.0,0.3670212765957447,0.0,0.0,0.0,0.0,0.0
